"Plot Title: 20827226"
"#","Date Time, GMT+00:00","DO conc, mg/L (LGR S/N: 20827226, SEN S/N: 20827226)","Temp, °C (LGR S/N: 20827226, SEN S/N: 20827226)","Coupler Detached (LGR S/N: 20827226)","Coupler Attached (LGR S/N: 20827226)","Host Connected (LGR S/N: 20827226)","Stopped (LGR S/N: 20827226)","End Of File (LGR S/N: 20827226)"
3203,21/12/24 10:37:44  PM,12.41,5.88,,,,,
3204,21/12/24 10:52:44  PM,12.41,5.90,,,,,
3205,21/12/24 11:07:44  PM,12.42,5.90,,,,,
3206,21/12/24 11:22:44  PM,12.42,5.90,,,,,
3207,21/12/24 11:37:44  PM,12.42,5.90,,,,,
3208,21/12/24 11:52:44  PM,12.44,5.88,,,,,
3209,21/12/25 12:07:44  AM,12.42,5.90,,,,,
3210,21/12/25 12:22:44  AM,12.42,5.90,,,,,
3211,21/12/25 12:37:44  AM,12.43,5.90,,,,,
3212,21/12/25 12:52:44  AM,12.40,5.94,,,,,
3213,21/12/25 01:07:44  AM,12.40,5.94,,,,,
3214,21/12/25 01:22:44  AM,12.39,5.98,,,,,
3215,21/12/25 01:37:44  AM,12.39,5.96,,,,,
3216,21/12/25 01:52:44  AM,12.39,5.94,,,,,
3217,21/12/25 02:07:44  AM,12.39,5.94,,,,,
3218,21/12/25 02:22:44  AM,12.39,5.96,,,,,
3219,21/12/25 02:37:44  AM,12.39,5.94,,,,,
3220,21/12/25 02:52:44  AM,12.39,5.90,,,,,
3221,21/12/25 03:07:44  AM,12.38,5.94,,,,,
3222,21/12/25 03:22:44  AM,12.39,5.92,,,,,
3223,21/12/25 03:37:44  AM,12.39,5.90,,,,,
3224,21/12/25 03:52:44  AM,12.39,5.90,,,,,
3225,21/12/25 04:07:44  AM,12.39,5.90,,,,,
3226,21/12/25 04:22:44  AM,12.39,5.88,,,,,
3227,21/12/25 04:37:44  AM,12.39,5.84,,,,,
3228,21/12/25 04:52:44  AM,12.38,5.86,,,,,
3229,21/12/25 05:07:44  AM,12.39,5.86,,,,,
3230,21/12/25 05:22:44  AM,12.38,5.88,,,,,
3231,21/12/25 05:37:44  AM,12.39,5.86,,,,,
3232,21/12/25 05:52:44  AM,12.39,5.84,,,,,
3233,21/12/25 06:07:44  AM,12.40,5.84,,,,,
3234,21/12/25 06:22:44  AM,12.37,5.88,,,,,
3235,21/12/25 06:37:44  AM,12.37,5.88,,,,,
3236,21/12/25 06:52:44  AM,12.36,5.90,,,,,
3237,21/12/25 07:07:44  AM,12.34,5.96,,,,,
3238,21/12/25 07:22:44  AM,12.37,5.88,,,,,
3239,21/12/25 07:37:44  AM,12.36,5.90,,,,,
3240,21/12/25 07:52:44  AM,12.32,5.98,,,,,
3241,21/12/25 08:07:44  AM,12.29,5.98,,,,,
3242,21/12/25 08:22:44  AM,12.29,6.00,,,,,
3243,21/12/25 08:37:44  AM,12.33,5.92,,,,,
3244,21/12/25 08:52:44  AM,12.33,5.88,,,,,
3245,21/12/25 09:07:44  AM,12.33,5.84,,,,,
3246,21/12/25 09:22:44  AM,12.31,5.88,,,,,
3247,21/12/25 09:37:44  AM,12.31,5.88,,,,,
3248,21/12/25 09:52:44  AM,12.32,5.84,,,,,
3249,21/12/25 10:07:44  AM,12.33,5.82,,,,,
3250,21/12/25 10:22:44  AM,12.34,5.82,,,,,
3251,21/12/25 10:37:44  AM,12.33,5.82,,,,,
3252,21/12/25 10:52:44  AM,12.34,5.82,,,,,
3253,21/12/25 11:07:44  AM,12.33,5.82,,,,,
3254,21/12/25 11:22:44  AM,12.33,5.82,,,,,
3255,21/12/25 11:37:44  AM,12.32,5.80,,,,,
3256,21/12/25 11:52:44  AM,12.34,5.82,,,,,
3257,21/12/25 12:07:44  PM,12.34,5.82,,,,,
3258,21/12/25 12:22:44  PM,12.32,5.82,,,,,
3259,21/12/25 12:37:44  PM,12.29,5.84,,,,,
3260,21/12/25 12:52:44  PM,12.33,5.82,,,,,
3261,21/12/25 01:07:44  PM,12.32,5.82,,,,,
3262,21/12/25 01:22:44  PM,12.35,5.80,,,,,
3263,21/12/25 01:37:44  PM,12.34,5.78,,,,,
3264,21/12/25 01:52:44  PM,12.35,5.78,,,,,
3265,21/12/25 02:07:44  PM,12.35,5.78,,,,,
3266,21/12/25 02:22:44  PM,12.33,5.78,,,,,
3267,21/12/25 02:37:44  PM,12.36,5.78,,,,,
3268,21/12/25 02:52:44  PM,12.34,5.78,,,,,
3269,21/12/25 03:07:44  PM,12.36,5.74,,,,,
3270,21/12/25 03:22:44  PM,12.35,5.76,,,,,
3271,21/12/25 03:37:44  PM,12.31,5.80,,,,,
3272,21/12/25 03:52:44  PM,12.34,5.76,,,,,
3273,21/12/25 04:07:44  PM,12.35,5.72,,,,,
3274,21/12/25 04:22:44  PM,12.35,5.74,,,,,
3275,21/12/25 04:37:44  PM,12.36,5.72,,,,,
3276,21/12/25 04:52:44  PM,12.35,5.72,,,,,
3277,21/12/25 05:07:44  PM,12.35,5.68,,,,,
3278,21/12/25 05:22:44  PM,12.34,5.72,,,,,
3279,21/12/25 05:37:44  PM,12.36,5.68,,,,,
3280,21/12/25 05:52:44  PM,12.37,5.70,,,,,
3281,21/12/25 06:07:44  PM,12.35,5.70,,,,,
3282,21/12/25 06:22:44  PM,12.34,5.70,,,,,
3283,21/12/25 06:37:44  PM,12.36,5.66,,,,,
3284,21/12/25 06:52:44  PM,12.36,5.66,,,,,
3285,21/12/25 07:07:44  PM,12.35,5.64,,,,,
3286,21/12/25 07:22:44  PM,12.35,5.68,,,,,
3287,21/12/25 07:37:44  PM,12.29,5.78,,,,,
3288,21/12/25 07:52:44  PM,12.29,5.78,,,,,
3289,21/12/25 08:07:44  PM,12.25,5.82,,,,,
3290,21/12/25 08:22:44  PM,12.26,5.82,,,,,
3291,21/12/25 08:37:44  PM,12.28,5.78,,,,,
3292,21/12/25 08:52:44  PM,12.30,5.74,,,,,
3293,21/12/25 09:07:44  PM,12.31,5.74,,,,,
3294,21/12/25 09:22:44  PM,12.32,5.74,,,,,
3295,21/12/25 09:37:44  PM,12.35,5.70,,,,,
3296,21/12/25 09:52:44  PM,12.37,5.72,,,,,
3297,21/12/25 10:07:44  PM,12.35,5.72,,,,,
3298,21/12/25 10:22:44  PM,12.31,5.74,,,,,
3299,21/12/25 10:37:44  PM,12.30,5.74,,,,,
3300,21/12/25 10:52:44  PM,12.30,5.76,,,,,
3301,21/12/25 11:07:44  PM,12.29,5.76,,,,,
3302,21/12/25 11:22:44  PM,12.31,5.74,,,,,
3303,21/12/25 11:37:44  PM,12.32,5.74,,,,,
3304,21/12/25 11:52:44  PM,12.32,5.72,,,,,
3305,21/12/26 12:07:44  AM,12.33,5.72,,,,,
3306,21/12/26 12:22:44  AM,12.31,5.72,,,,,
3307,21/12/26 12:37:44  AM,12.33,5.72,,,,,
3308,21/12/26 12:52:44  AM,12.32,5.72,,,,,
3309,21/12/26 01:07:44  AM,12.35,5.68,,,,,
3310,21/12/26 01:22:44  AM,12.35,5.70,,,,,
3311,21/12/26 01:37:44  AM,12.37,5.66,,,,,
3312,21/12/26 01:52:44  AM,12.37,5.66,,,,,
3313,21/12/26 02:07:44  AM,12.37,5.66,,,,,
3314,21/12/26 02:22:44  AM,12.36,5.64,,,,,
3315,21/12/26 02:37:44  AM,12.37,5.64,,,,,
3316,21/12/26 02:52:44  AM,12.36,5.62,,,,,
3317,21/12/26 03:07:44  AM,12.37,5.62,,,,,
3318,21/12/26 03:22:44  AM,12.37,5.62,,,,,
3319,21/12/26 03:37:44  AM,12.37,5.60,,,,,
3320,21/12/26 03:52:44  AM,12.39,5.60,,,,,
3321,21/12/26 04:07:44  AM,12.38,5.60,,,,,
3322,21/12/26 04:22:44  AM,12.39,5.58,,,,,
3323,21/12/26 04:37:44  AM,12.39,5.58,,,,,
3324,21/12/26 04:52:44  AM,12.39,5.58,,,,,
3325,21/12/26 05:07:44  AM,12.39,5.58,,,,,
3326,21/12/26 05:22:44  AM,12.38,5.58,,,,,
3327,21/12/26 05:37:44  AM,12.39,5.58,,,,,
3328,21/12/26 05:52:44  AM,12.39,5.58,,,,,
3329,21/12/26 06:07:44  AM,12.38,5.58,,,,,
3330,21/12/26 06:22:44  AM,12.40,5.56,,,,,
3331,21/12/26 06:37:44  AM,12.40,5.56,,,,,
3332,21/12/26 06:52:44  AM,12.39,5.58,,,,,
3333,21/12/26 07:07:44  AM,12.39,5.56,,,,,
3334,21/12/26 07:22:44  AM,12.39,5.56,,,,,
3335,21/12/26 07:37:44  AM,12.39,5.56,,,,,
3336,21/12/26 07:52:44  AM,12.40,5.54,,,,,
3337,21/12/26 08:07:44  AM,12.39,5.58,,,,,
3338,21/12/26 08:22:44  AM,12.52,5.20,,,,,
3339,21/12/26 08:37:44  AM,12.56,5.12,,,,,
3340,21/12/26 08:52:44  AM,12.56,5.08,,,,,
3341,21/12/26 09:07:44  AM,12.57,5.08,,,,,
3342,21/12/26 09:22:44  AM,12.58,5.06,,,,,
3343,21/12/26 09:37:44  AM,12.58,5.06,,,,,
3344,21/12/26 09:52:44  AM,12.58,5.10,,,,,
3345,21/12/26 10:07:44  AM,12.49,5.16,,,,,
3346,21/12/26 10:22:44  AM,12.57,5.20,,,,,
3347,21/12/26 10:37:44  AM,12.44,5.34,,,,,
3348,21/12/26 10:52:44  AM,12.43,5.34,,,,,
3349,21/12/26 11:07:44  AM,12.42,5.50,,,,,
3350,21/12/26 11:22:44  AM,12.39,5.54,,,,,
3351,21/12/26 11:37:44  AM,12.42,5.50,,,,,
3352,21/12/26 11:52:44  AM,12.30,5.54,,,,,
3353,21/12/26 12:07:44  PM,12.42,5.48,,,,,
3354,21/12/26 12:22:44  PM,12.54,5.18,,,,,
3355,21/12/26 12:37:44  PM,12.55,5.14,,,,,
3356,21/12/26 12:52:44  PM,12.56,5.10,,,,,
3357,21/12/26 01:07:44  PM,12.57,5.08,,,,,
3358,21/12/26 01:22:44  PM,12.57,5.06,,,,,
3359,21/12/26 01:37:44  PM,12.58,5.04,,,,,
3360,21/12/26 01:52:44  PM,12.60,5.02,,,,,
3361,21/12/26 02:07:44  PM,12.62,4.94,,,,,
3362,21/12/26 02:22:44  PM,12.63,4.96,,,,,
3363,21/12/26 02:37:44  PM,12.60,5.02,,,,,
3364,21/12/26 02:52:44  PM,12.59,5.02,,,,,
3365,21/12/26 03:07:44  PM,12.59,5.02,,,,,
3366,21/12/26 03:22:44  PM,12.58,5.04,,,,,
3367,21/12/26 03:37:44  PM,12.58,5.06,,,,,
3368,21/12/26 03:52:44  PM,12.60,5.06,,,,,
3369,21/12/26 04:07:44  PM,12.59,5.06,,,,,
3370,21/12/26 04:22:44  PM,12.59,5.06,,,,,
3371,21/12/26 04:37:44  PM,12.59,5.08,,,,,
3372,21/12/26 04:52:44  PM,12.61,5.06,,,,,
3373,21/12/26 05:07:44  PM,12.59,5.10,,,,,
3374,21/12/26 05:22:44  PM,12.59,5.10,,,,,
3375,21/12/26 05:37:44  PM,12.60,5.12,,,,,
3376,21/12/26 05:52:44  PM,12.60,5.12,,,,,
3377,21/12/26 06:07:44  PM,12.60,5.14,,,,,
3378,21/12/26 06:22:44  PM,12.59,5.14,,,,,
3379,21/12/26 06:37:44  PM,12.61,5.14,,,,,
3380,21/12/26 06:52:44  PM,12.58,5.14,,,,,
3381,21/12/26 07:07:44  PM,12.60,5.16,,,,,
3382,21/12/26 07:22:44  PM,12.60,5.14,,,,,
3383,21/12/26 07:37:44  PM,12.61,5.14,,,,,
3384,21/12/26 07:52:44  PM,12.62,5.12,,,,,
3385,21/12/26 08:07:44  PM,12.63,5.10,,,,,
3386,21/12/26 08:22:44  PM,12.64,5.10,,,,,
3387,21/12/26 08:37:44  PM,12.64,5.12,,,,,
3388,21/12/26 08:52:44  PM,12.64,5.14,,,,,
3389,21/12/26 09:07:44  PM,12.62,5.12,,,,,
3390,21/12/26 09:22:44  PM,12.62,5.12,,,,,
3391,21/12/26 09:37:44  PM,12.64,5.14,,,,,
3392,21/12/26 09:52:44  PM,12.63,5.16,,,,,
3393,21/12/26 10:07:44  PM,12.63,5.18,,,,,
3394,21/12/26 10:22:44  PM,12.62,5.18,,,,,
3395,21/12/26 10:37:44  PM,12.63,5.18,,,,,
3396,21/12/26 10:52:44  PM,12.64,5.20,,,,,
3397,21/12/26 11:07:44  PM,12.63,5.18,,,,,
3398,21/12/26 11:22:44  PM,12.64,5.16,,,,,
3399,21/12/26 11:37:44  PM,12.63,5.16,,,,,
3400,21/12/26 11:52:44  PM,12.63,5.16,,,,,
3401,21/12/27 12:07:44  AM,12.65,5.14,,,,,
3402,21/12/27 12:22:44  AM,12.65,5.12,,,,,
3403,21/12/27 12:37:44  AM,12.64,5.12,,,,,
3404,21/12/27 12:52:44  AM,12.65,5.12,,,,,
3405,21/12/27 01:07:44  AM,12.65,5.10,,,,,
3406,21/12/27 01:22:44  AM,12.67,5.10,,,,,
3407,21/12/27 01:37:44  AM,12.66,5.12,,,,,
3408,21/12/27 01:52:44  AM,12.63,5.18,,,,,
3409,21/12/27 02:07:44  AM,12.66,5.12,,,,,
3410,21/12/27 02:22:44  AM,12.65,5.16,,,,,
3411,21/12/27 02:37:44  AM,12.64,5.18,,,,,
3412,21/12/27 02:52:44  AM,12.64,5.16,,,,,
3413,21/12/27 03:07:44  AM,12.68,5.14,,,,,
3414,21/12/27 03:22:44  AM,12.68,5.14,,,,,
3415,21/12/27 03:37:44  AM,12.65,5.18,,,,,
3416,21/12/27 03:52:44  AM,12.63,5.20,,,,,
3417,21/12/27 04:07:44  AM,12.64,5.16,,,,,
3418,21/12/27 04:22:44  AM,12.64,5.12,,,,,
3419,21/12/27 04:37:44  AM,12.65,5.12,,,,,
3420,21/12/27 04:52:44  AM,12.64,5.10,,,,,
3421,21/12/27 05:07:44  AM,12.64,5.10,,,,,
3422,21/12/27 05:22:44  AM,12.65,5.08,,,,,
3423,21/12/27 05:37:44  AM,12.65,5.10,,,,,
3424,21/12/27 05:52:44  AM,12.66,5.10,,,,,
3425,21/12/27 06:07:44  AM,12.65,5.10,,,,,
3426,21/12/27 06:22:44  AM,12.66,5.10,,,,,
3427,21/12/27 06:37:44  AM,12.63,5.16,,,,,
3428,21/12/27 06:52:44  AM,12.60,5.16,,,,,
3429,21/12/27 07:07:44  AM,12.63,5.12,,,,,
3430,21/12/27 07:22:44  AM,12.63,5.10,,,,,
3431,21/12/27 07:37:44  AM,12.65,5.10,,,,,
3432,21/12/27 07:52:44  AM,12.65,5.08,,,,,
3433,21/12/27 08:07:44  AM,12.67,5.06,,,,,
3434,21/12/27 08:22:44  AM,12.67,5.08,,,,,
3435,21/12/27 08:37:44  AM,12.68,5.06,,,,,
3436,21/12/27 08:52:44  AM,12.67,5.06,,,,,
3437,21/12/27 09:07:44  AM,12.64,5.00,,,,,
3438,21/12/27 09:22:44  AM,12.66,4.98,,,,,
3439,21/12/27 09:37:44  AM,12.69,4.96,,,,,
3440,21/12/27 09:52:44  AM,12.59,4.98,,,,,
3441,21/12/27 10:07:44  AM,12.73,4.90,,,,,
3442,21/12/27 10:22:44  AM,12.71,4.92,,,,,
3443,21/12/27 10:37:44  AM,12.65,4.90,,,,,
3444,21/12/27 10:52:44  AM,12.68,4.82,,,,,
3445,21/12/27 11:07:44  AM,12.68,4.82,,,,,
3446,21/12/27 11:22:44  AM,12.69,4.82,,,,,
3447,21/12/27 11:37:44  AM,12.68,4.80,,,,,
3448,21/12/27 11:52:44  AM,12.71,4.80,,,,,
3449,21/12/27 12:07:44  PM,12.68,4.82,,,,,
3450,21/12/27 12:22:44  PM,12.68,4.86,,,,,
3451,21/12/27 12:37:44  PM,12.67,4.86,,,,,
3452,21/12/27 12:52:44  PM,12.66,4.86,,,,,
3453,21/12/27 01:07:44  PM,12.67,4.86,,,,,
3454,21/12/27 01:22:44  PM,12.65,4.90,,,,,
3455,21/12/27 01:37:44  PM,12.64,4.94,,,,,
3456,21/12/27 01:52:44  PM,12.63,4.94,,,,,
3457,21/12/27 02:07:44  PM,12.63,4.96,,,,,
3458,21/12/27 02:22:44  PM,12.64,4.94,,,,,
3459,21/12/27 02:37:44  PM,12.62,4.94,,,,,
3460,21/12/27 02:52:44  PM,12.65,4.92,,,,,
3461,21/12/27 03:07:44  PM,12.68,4.86,,,,,
3462,21/12/27 03:22:44  PM,12.67,4.84,,,,,
3463,21/12/27 03:37:44  PM,12.67,4.86,,,,,
3464,21/12/27 03:52:44  PM,12.66,4.90,,,,,
3465,21/12/27 04:07:44  PM,12.67,4.90,,,,,
3466,21/12/27 04:22:44  PM,12.61,4.98,,,,,
3467,21/12/27 04:37:44  PM,12.69,4.86,,,,,
3468,21/12/27 04:52:44  PM,12.66,4.90,,,,,
3469,21/12/27 05:07:44  PM,12.66,4.88,,,,,
3470,21/12/27 05:22:44  PM,12.64,4.90,,,,,
3471,21/12/27 05:37:44  PM,12.64,4.92,,,,,
3472,21/12/27 05:52:44  PM,12.66,4.92,,,,,
3473,21/12/27 06:07:44  PM,12.65,5.02,,,,,
3474,21/12/27 06:22:44  PM,12.65,4.98,,,,,
3475,21/12/27 06:37:44  PM,12.69,4.90,,,,,
3476,21/12/27 06:52:44  PM,12.67,4.90,,,,,
3477,21/12/27 07:07:44  PM,12.69,4.84,,,,,
3478,21/12/27 07:22:44  PM,12.73,4.80,,,,,
3479,21/12/27 07:37:44  PM,12.69,4.80,,,,,
3480,21/12/27 07:52:44  PM,12.70,4.80,,,,,
3481,21/12/27 08:07:44  PM,12.75,4.72,,,,,
3482,21/12/27 08:22:44  PM,12.82,4.60,,,,,
3483,21/12/27 08:37:44  PM,12.76,4.70,,,,,
3484,21/12/27 08:52:44  PM,12.78,4.66,,,,,
3485,21/12/27 09:07:44  PM,12.77,4.70,,,,,
3486,21/12/27 09:22:44  PM,12.69,4.80,,,,,
3487,21/12/27 09:37:44  PM,12.74,4.80,,,,,
3488,21/12/27 09:52:44  PM,12.69,4.88,,,,,
3489,21/12/27 10:07:44  PM,12.61,5.04,,,,,
3490,21/12/27 10:22:44  PM,12.64,4.98,,,,,
3491,21/12/27 10:37:44  PM,12.61,5.04,,,,,
3492,21/12/27 10:52:44  PM,12.60,5.06,,,,,
3493,21/12/27 11:07:44  PM,12.60,5.04,,,,,
3494,21/12/27 11:22:44  PM,12.61,5.02,,,,,
3495,21/12/27 11:37:44  PM,12.66,4.94,,,,,
3496,21/12/27 11:52:44  PM,12.67,4.88,,,,,
3497,21/12/28 12:07:44  AM,12.74,4.68,,,,,
3498,21/12/28 12:22:44  AM,12.81,4.64,,,,,
3499,21/12/28 12:37:44  AM,12.80,4.62,,,,,
3500,21/12/28 12:52:44  AM,12.77,4.64,,,,,
3501,21/12/28 01:07:44  AM,12.82,4.58,,,,,
3502,21/12/28 01:22:44  AM,12.82,4.60,,,,,
3503,21/12/28 01:37:44  AM,12.78,4.68,,,,,
3504,21/12/28 01:52:44  AM,12.70,4.90,,,,,
3505,21/12/28 02:07:44  AM,12.67,4.94,,,,,
3506,21/12/28 02:22:44  AM,12.67,4.94,,,,,
3507,21/12/28 02:37:44  AM,12.63,5.00,,,,,
3508,21/12/28 02:52:44  AM,12.63,5.02,,,,,
3509,21/12/28 03:07:44  AM,12.64,5.02,,,,,
3510,21/12/28 03:22:44  AM,12.63,5.04,,,,,
3511,21/12/28 03:37:44  AM,12.62,5.04,,,,,
3512,21/12/28 03:52:44  AM,12.61,5.04,,,,,
3513,21/12/28 04:07:44  AM,12.61,5.06,,,,,
3514,21/12/28 04:22:44  AM,12.61,5.06,,,,,
3515,21/12/28 04:37:44  AM,12.61,5.06,,,,,
3516,21/12/28 04:52:44  AM,12.61,5.06,,,,,
3517,21/12/28 05:07:44  AM,12.62,5.06,,,,,
3518,21/12/28 05:22:44  AM,12.62,5.06,,,,,
3519,21/12/28 05:37:44  AM,12.63,5.04,,,,,
3520,21/12/28 05:52:44  AM,12.62,5.04,,,,,
3521,21/12/28 06:07:44  AM,12.63,5.04,,,,,
3522,21/12/28 06:22:44  AM,12.62,5.06,,,,,
3523,21/12/28 06:37:44  AM,12.62,5.06,,,,,
3524,21/12/28 06:52:44  AM,12.62,5.04,,,,,
3525,21/12/28 07:07:44  AM,12.63,5.02,,,,,
3526,21/12/28 07:22:44  AM,12.63,5.02,,,,,
3527,21/12/28 07:37:44  AM,12.63,5.02,,,,,
3528,21/12/28 07:52:44  AM,12.63,5.02,,,,,
3529,21/12/28 08:07:44  AM,12.62,5.04,,,,,
3530,21/12/28 08:22:44  AM,12.62,5.02,,,,,
3531,21/12/28 08:37:44  AM,12.63,5.04,,,,,
3532,21/12/28 08:52:44  AM,12.62,5.04,,,,,
3533,21/12/28 09:07:44  AM,12.62,5.06,,,,,
3534,21/12/28 09:22:44  AM,12.61,5.06,,,,,
3535,21/12/28 09:37:44  AM,12.60,5.06,,,,,
3536,21/12/28 09:52:44  AM,12.60,5.06,,,,,
3537,21/12/28 10:07:44  AM,12.59,5.08,,,,,
3538,21/12/28 10:22:44  AM,12.60,5.08,,,,,
3539,21/12/28 10:37:44  AM,12.59,5.10,,,,,
3540,21/12/28 10:52:44  AM,12.59,5.08,,,,,
3541,21/12/28 11:07:44  AM,12.60,5.08,,,,,
3542,21/12/28 11:22:44  AM,12.61,5.06,,,,,
3543,21/12/28 11:37:44  AM,12.61,5.04,,,,,
3544,21/12/28 11:52:44  AM,12.64,5.02,,,,,
3545,21/12/28 12:07:44  PM,12.64,5.00,,,,,
3546,21/12/28 12:22:44  PM,12.61,5.06,,,,,
3547,21/12/28 12:37:44  PM,12.60,5.08,,,,,
3548,21/12/28 12:52:44  PM,12.60,5.08,,,,,
3549,21/12/28 01:07:44  PM,12.60,5.08,,,,,
3550,21/12/28 01:22:44  PM,12.58,5.10,,,,,
3551,21/12/28 01:37:44  PM,12.53,5.18,,,,,
3552,21/12/28 01:52:44  PM,12.52,5.22,,,,,
3553,21/12/28 02:07:44  PM,12.52,5.24,,,,,
3554,21/12/28 02:22:44  PM,12.52,5.26,,,,,
3555,21/12/28 02:37:44  PM,12.51,5.26,,,,,
3556,21/12/28 02:52:44  PM,12.52,5.26,,,,,
3557,21/12/28 03:07:44  PM,12.53,5.24,,,,,
3558,21/12/28 03:22:44  PM,12.54,5.24,,,,,
3559,21/12/28 03:37:44  PM,12.53,5.24,,,,,
3560,21/12/28 03:52:44  PM,12.51,5.24,,,,,
3561,21/12/28 04:07:44  PM,12.53,5.24,,,,,
3562,21/12/28 04:22:44  PM,12.52,5.24,,,,,
3563,21/12/28 04:37:44  PM,12.53,5.24,,,,,
3564,21/12/28 04:52:44  PM,12.57,5.18,,,,,
3565,21/12/28 05:07:44  PM,12.57,5.20,,,,,
3566,21/12/28 05:22:44  PM,12.56,5.20,,,,,
3567,21/12/28 05:37:44  PM,12.57,5.20,,,,,
3568,21/12/28 05:52:44  PM,12.58,5.16,,,,,
3569,21/12/28 06:07:44  PM,12.58,5.16,,,,,
3570,21/12/28 06:22:44  PM,12.56,5.20,,,,,
3571,21/12/28 06:37:44  PM,12.56,5.20,,,,,
3572,21/12/28 06:52:44  PM,12.54,5.24,,,,,
3573,21/12/28 07:07:44  PM,12.55,5.22,,,,,
3574,21/12/28 07:22:44  PM,12.55,5.22,,,,,
3575,21/12/28 07:37:44  PM,12.58,5.16,,,,,
3576,21/12/28 07:52:44  PM,12.61,5.12,,,,,
3577,21/12/28 08:07:44  PM,12.60,5.12,,,,,
3578,21/12/28 08:22:44  PM,12.60,5.10,,,,,
3579,21/12/28 08:37:44  PM,12.61,5.10,,,,,
3580,21/12/28 08:52:44  PM,12.61,5.10,,,,,
3581,21/12/28 09:07:44  PM,12.60,5.10,,,,,
3582,21/12/28 09:22:44  PM,12.60,5.08,,,,,
3583,21/12/28 09:37:44  PM,12.60,5.08,,,,,
3584,21/12/28 09:52:44  PM,12.62,5.10,,,,,
3585,21/12/28 10:07:44  PM,12.60,5.14,,,,,
3586,21/12/28 10:22:44  PM,12.60,5.16,,,,,
3587,21/12/28 10:37:44  PM,12.59,5.14,,,,,
3588,21/12/28 10:52:44  PM,12.61,5.12,,,,,
3589,21/12/28 11:07:44  PM,12.61,5.14,,,,,
3590,21/12/28 11:22:44  PM,12.60,5.14,,,,,
3591,21/12/28 11:37:44  PM,12.59,5.16,,,,,
3592,21/12/28 11:52:44  PM,12.61,5.20,,,,,
3593,21/12/29 12:07:44  AM,12.56,5.22,,,,,
3594,21/12/29 12:22:44  AM,12.58,5.18,,,,,
3595,21/12/29 12:37:44  AM,12.54,5.30,,,,,
3596,21/12/29 12:52:44  AM,12.52,5.32,,,,,
3597,21/12/29 01:07:44  AM,12.52,5.34,,,,,
3598,21/12/29 01:22:44  AM,12.56,5.26,,,,,
3599,21/12/29 01:37:44  AM,12.49,5.36,,,,,
3600,21/12/29 01:52:44  AM,12.48,5.38,,,,,
3601,21/12/29 02:07:44  AM,12.47,5.38,,,,,
3602,21/12/29 02:22:44  AM,12.48,5.36,,,,,
3603,21/12/29 02:37:44  AM,12.48,5.36,,,,,
3604,21/12/29 02:52:44  AM,12.50,5.40,,,,,
3605,21/12/29 03:07:44  AM,12.47,5.42,,,,,
3606,21/12/29 03:22:44  AM,12.45,5.42,,,,,
3607,21/12/29 03:37:44  AM,12.45,5.44,,,,,
3608,21/12/29 03:52:44  AM,12.44,5.46,,,,,
3609,21/12/29 04:07:44  AM,12.43,5.46,,,,,
3610,21/12/29 04:22:44  AM,12.42,5.46,,,,,
3611,21/12/29 04:37:44  AM,12.41,5.48,,,,,
3612,21/12/29 04:52:44  AM,12.42,5.46,,,,,
3613,21/12/29 05:07:44  AM,12.42,5.48,,,,,
3614,21/12/29 05:22:44  AM,12.41,5.50,,,,,
3615,21/12/29 05:37:44  AM,12.39,5.50,,,,,
3616,21/12/29 05:52:44  AM,12.40,5.50,,,,,
3617,21/12/29 06:07:44  AM,12.39,5.52,,,,,
3618,21/12/29 06:22:44  AM,12.39,5.52,,,,,
3619,21/12/29 06:37:44  AM,12.39,5.52,,,,,
3620,21/12/29 06:52:44  AM,12.39,5.52,,,,,
3621,21/12/29 07:07:44  AM,12.39,5.50,,,,,
3622,21/12/29 07:22:44  AM,12.39,5.50,,,,,
3623,21/12/29 07:37:44  AM,12.39,5.50,,,,,
3624,21/12/29 07:52:44  AM,12.39,5.52,,,,,
3625,21/12/29 08:07:44  AM,12.40,5.48,,,,,
3626,21/12/29 08:22:44  AM,12.40,5.48,,,,,
3627,21/12/29 08:37:44  AM,12.40,5.48,,,,,
3628,21/12/29 08:52:44  AM,12.40,5.48,,,,,
3629,21/12/29 09:07:44  AM,12.40,5.50,,,,,
3630,21/12/29 09:22:44  AM,12.40,5.50,,,,,
3631,21/12/29 09:37:44  AM,12.40,5.50,,,,,
3632,21/12/29 09:52:44  AM,12.39,5.50,,,,,
3633,21/12/29 10:07:44  AM,12.40,5.46,,,,,
3634,21/12/29 10:22:44  AM,12.41,5.48,,,,,
3635,21/12/29 10:37:44  AM,12.41,5.44,,,,,
3636,21/12/29 10:52:44  AM,12.47,5.30,,,,,
3637,21/12/29 11:07:44  AM,12.52,5.22,,,,,
3638,21/12/29 11:22:44  AM,12.52,5.20,,,,,
3639,21/12/29 11:37:44  AM,12.49,5.24,,,,,
3640,21/12/29 11:52:44  AM,12.60,5.02,,,,,
3641,21/12/29 12:07:44  PM,12.61,5.02,,,,,
3642,21/12/29 12:22:44  PM,12.61,5.00,,,,,
3643,21/12/29 12:37:44  PM,12.62,5.00,,,,,
3644,21/12/29 12:52:44  PM,12.64,5.00,,,,,
3645,21/12/29 01:07:44  PM,12.62,5.00,,,,,
3646,21/12/29 01:22:44  PM,12.63,5.02,,,,,
3647,21/12/29 01:37:44  PM,12.62,5.00,,,,,
